Year,Name,Position,College,Rating
2024,Branden Jennings,LB,Mississippi State Bulldogs,0.8731
2024,Johnnie Daniels,RB,Mississippi State Bulldogs,0.8714
2024,Ashun Shepphard,DL,Mississippi State Bulldogs,0.8633
2024,Elijah Cannon,CB,Mississippi State Bulldogs,0.8611
2024,Luke Work,OT,Mississippi State Bulldogs,0.8572
2024,Kai McClendon,DL,Mississippi State Bulldogs,0.8567
2024,Cyrus Reyes,S,Mississippi State Bulldogs,0.8383
2024,Semaj'Dre Gasaway,S,Mississippi Valley State Delta Devils,NA
2024,Devin Rutherford,CB,Missouri State Bears,NA
2024,Trajen Greco,CB,Missouri Tigers,0.9281
2024,Cameron Keys,CB,Missouri Tigers,0.8864
2024,Aidan Glover,QB,Missouri Tigers,0.8803
2024,Jayven Richardson,OT,Missouri Tigers,0.8794
2024,Caleb Pyfrom,OT,Missouri Tigers,0.8736
2024,Talan Chandler,IOL,Missouri Tigers,0.8719
2024,Ryan Jostes,OT,Missouri Tigers,0.8689
2024,Willy Love,ATH,Monmouth Hawks,0.8800
2024,Elijah Jennings,RB,Monmouth Hawks,0.8447
2024,Jhase McMillan,CB,Montana State Bobcats,NA
2024,Hudson Wiens,DL,Montana State Bobcats,NA
2024,Ryan Bowles,LB,Montana State Bobcats,NA
2024,Dalton Noble,OT,Montana State Bobcats,NA
2024,Jabez Woods,WR,Montana State Bobcats,NA
2024,Seth Brock,Edge,Montana State Bobcats,NA
2024,Carson Williams,CB,Montana State Bobcats,0.8517
2024,AJ Tanupo,DL,Montana State Bobcats,0.8500
2024,Unterrio Latin-Henley,RB,Montana State Bobcats,0.8478
2024,Luvens Valcin,ATH,Montana State Bobcats,0.8194
2024,Blaine Burke,RB,Murray State Racers,0.8611
2024,Jordan Washington,RB,Murray State Racers,0.8600
2024,Terrell Anderson,WR,NC State Wolfpack,0.9400
2024,CJ Bailey,QB,NC State Wolfpack,0.8933
2024,Robby Martin,IOL,NC State Wolfpack,0.8853
2024,Jayden Scott,RB,NC State Wolfpack,0.8834
2024,Asaad Brown Jr.,CB,NC State Wolfpack,0.8833
2024,Keenan Jackson,WR,NC State Wolfpack,0.8758
2024,Joshua Ofor,LB,NC State Wolfpack,0.8739
2024,Trent Mitchell,OT,NC State Wolfpack,0.8728
2024,Brody Barnhardt,S,NC State Wolfpack,0.8722
2024,Tank Boston,WR,NC State Wolfpack,0.8712
2024,Wyatt Wright,LB,NC State Wolfpack,0.8667
2024,Jivan Baly,CB,NC State Wolfpack,0.8653
2024,Christian Zachary,WR,NC State Wolfpack,0.8633
2024,Isiah Jones,RB,NC State Wolfpack,0.8567
2024,Cannon Lewis,LB,NC State Wolfpack,0.8508
2024,Chase Bond,DL,NC State Wolfpack,0.8494
2024,Zane Williams,LB,NC State Wolfpack,0.8417
2024,Dante Daniels,TE,NC State Wolfpack,0.8344
2024,Landon Dolhancyk,WR,Navy Midshipmen,NA
2024,Dylan Raiola,QB,Nebraska Cornhuskers,0.9926
2024,Grant Brix,OT,Nebraska Cornhuskers,0.9578
2024,Mario Buford,ATH,Nebraska Cornhuskers,0.8967
2024,Dae'vonn Hall,WR,Nebraska Cornhuskers,0.8950
2024,Roger Gradney,ATH,Nebraska Cornhuskers,0.8944
2024,Jacory Barney Jr.,ATH,Nebraska Cornhuskers,0.8917
2024,Vincent Shavers,LB,Nebraska Cornhuskers,0.8842
2024,Willis McGahee IV,Edge,Nebraska Cornhuskers,0.8803
2024,Gibson Pyle,IOL,Nebraska Cornhuskers,0.8797
2024,Daniel Kaelin,QB,Nebraska Cornhuskers,0.8781
2024,Ian Flynt,TE,Nebraska Cornhuskers,0.8775
2024,Keelan Smith,TE,Nebraska Cornhuskers,0.8744
2024,Larry Tarver Jr.,CB,Nebraska Cornhuskers,0.8700
2024,Ashton Murphy,DL,Nebraska Cornhuskers,0.8683
2024,Evan Taylor,CB,Nebraska Cornhuskers,0.8675
2024,Rex Guthrie,S,Nebraska Cornhuskers,0.8511
2024,Anthony Grigsby Jr.,QB,Nevada Wolf Pack,NA
2024,Jaden McGill,RB,Nevada Wolf Pack,NA
2024,Nelson Ropati,DL,Nevada Wolf Pack,NA
2024,Dominik Ball,RB,Nevada Wolf Pack,0.8500
2024,Tyler Habersham-Agbemenu,IOL,New Hampshire Wildcats,NA
2024,Eric Lee,S,New Hampshire Wildcats,0.8497
2024,DaMontre Patterson,ATH,New Hampshire Wildcats,0.8444
2024,Malik Aliane,IOL,New Mexico Lobos,NA
2024,Bobby Arnold III,CB,New Mexico Lobos,NA
2024,Pierre Kemeni Jr.,CB,New Mexico Lobos,NA
2024,TJ Pride,WR,New Mexico State Aggies,NA
2024,Brandon Nunez,QB,New Mexico State Aggies,NA
2024,Elijah Harvey,OT,New Mexico State Aggies,NA
2024,Alex Lines,TE,New Mexico State Aggies,0.8567
2024,Malaki Ta'ase,Edge,New Mexico State Aggies,0.8056
2024,DaMarco Moorer,S,New Mexico State Aggies,0.8044
2024,Jake Waltman,IOL,New Mexico State Aggies,0.7633
2024,Anthony Rogers,CB,Nicholls State Colonels,NA
2024,Noah Onyia,TE,Nicholls State Colonels,0.8750
2024,Marcus Dawson Jr.,S,Nicholls State Colonels,0.8700
2024,Jayvon Beliard,DL,Norfolk State Spartans,NA
2024,Tasean Young-Stieff,WR,Norfolk State Spartans,0.8583
2024,Khristian Tyson,S,North Carolina A&T Aggies,NA
2024,Daniel Coles,ATH,North Carolina A&T Aggies,0.8478
2024,Cortez Lane,ATH,North Carolina Central Eagles,NA
2024,Richard James Jr.,DL,North Carolina Central Eagles,0.8422
2024,Hayes Galloway,DL,North Carolina Tar Heels,NA
2024,Jordan Shipp,WR,North Carolina Tar Heels,0.9470
2024,Malcolm Ziglar,S,North Carolina Tar Heels,0.9240
2024,Jaiden Patterson,ATH,North Carolina Tar Heels,0.9085
2024,Alex Taylor,WR,North Carolina Tar Heels,0.8978
2024,Ty White,S,North Carolina Tar Heels,0.8944
2024,Zion Ferguson,CB,North Carolina Tar Heels,0.8933
2024,Andrew Rosinski,OT,North Carolina Tar Heels,0.8878
2024,Davion Gause,RB,North Carolina Tar Heels,0.8875
2024,Javarius Green,WR,North Carolina Tar Heels,0.8861
2024,Ashton Woods,LB,North Carolina Tar Heels,0.8850
2024,Jalon Thompson,S,North Carolina Tar Heels,0.8811
2024,Curtis Simpson,ATH,North Carolina Tar Heels,0.8761
2024,Desmond Jackson,OT,North Carolina Tar Heels,0.8706
2024,Jani Norwood,IOL,North Carolina Tar Heels,0.8703
2024,Daniel Anderson,Edge,North Carolina Tar Heels,0.8681
2024,Aidan Banfield,IOL,North Carolina Tar Heels,0.8667
2024,Khalil Conley,ATH,North Carolina Tar Heels,0.8667
2024,Michael Merdinger,QB,North Carolina Tar Heels,0.8661
2024,Timothy Lawson,TE,North Carolina Tar Heels,0.8658
2024,Ryan Ward,TE,North Carolina Tar Heels,0.8625
2024,Tyrane Stewart,CB,North Carolina Tar Heels,0.8478
2024,Will Stobbe,IOL,North Dakota Fighting Hawks,NA
2024,Langden College,Edge,North Dakota Fighting Hawks,NA
2024,Caden Cetak,Edge,North Dakota Fighting Hawks,NA
2024,Wyatt Bell,IOL,North Dakota Fighting Hawks,NA
2024,Isiah St. Romain,WR,North Dakota State Bison,NA
2024,Peder Haugo,ATH,North Dakota State Bison,NA
2024,Jett Zabel,TE,North Dakota State Bison,NA
2024,Zach Vanderpool,DL,North Dakota State Bison,NA
2024,Will Steil,S,North Dakota State Bison,NA
2024,Taylen Eady,CB,North Dakota State Bison,NA
2024,Ray James,LB,North Dakota State Bison,NA
2024,William Washington,CB,North Dakota State Bison,NA
2024,Jackson Williams,WR,North Dakota State Bison,NA
2024,Will Rosenmeyer,CB,North Dakota State Bison,NA
2024,Matthew Stenbroten,LB,North Dakota State Bison,0.8492
2024,Donovan Woolen,ATH,North Dakota State Bison,0.8356
2024,Coy Okeson,OT,North Dakota State Bison,0.8278
2024,Nate Tastad,OT,North Dakota State Bison,0.8222
2024,Kiefer Sibley,RB,North Texas Mean Green,0.8597
2024,Jaedon Langley,DL,North Texas Mean Green,0.8575
2024,Tyler Mercer,IOL,North Texas Mean Green,0.8444
2024,Cash McCollum,QB,North Texas Mean Green,0.8433
2024,Luke Carter,TE,North Texas Mean Green,0.8417
2024,Mason Ferguson,WR,North Texas Mean Green,0.8370
2024,Brandon Young Jr.,TE,North Texas Mean Green,0.8369
2024,Javery Mayberry,TE,Northern Arizona Lumberjacks,NA
2024,Jaelen Collins,ATH,Northern Arizona Lumberjacks,NA
2024,Kaden Dixon,RB,Northern Arizona Lumberjacks,NA
2024,Ramere Davis,LB,Northern Arizona Lumberjacks,0.8552
2024,Lincoln Fa'apouli Jr.,IOL,Northern Colorado Bears,NA
2024,Marvin Williams,ATH,Northern Colorado Bears,0.8106
2024,Dashaun Gibson,CB,Northern Illinois Huskies,NA
2024,Aiden Olson,IOL,Northern Illinois Huskies,0.7989
2024,Kenny Lueth,QB,Northern Illinois Huskies,0.7783
2024,Cale McThenia,QB,Northern Iowa Panthers,NA
2024,Sam Thomas,OT,Northern Iowa Panthers,NA
2024,Dillon Marshall,LB,Northern Iowa Panthers,NA
2024,Kolben Miller,Edge,Northern Iowa Panthers,NA
2024,Titus Cram,ATH,Northern Iowa Panthers,0.8622
2024,Hayden Eligon II,WR,Northwestern Wildcats,NA
2024,Callen Campbell,DL,Northwestern Wildcats,0.8575
2024,Troy Regovich,DL,Northwestern Wildcats,0.8558
2024,Timi Oke,CB,Northwestern Wildcats,0.8508
2024,Kyngstonn Viliamu-Asa,LB,Notre Dame Fighting Irish,0.9810
2024,Guerby Lambert,OT,Notre Dame Fighting Irish,0.9785
2024,Cam Williams,WR,Notre Dame Fighting Irish,0.9783
2024,CJ Carr,QB,Notre Dame Fighting Irish,0.9685
2024,Bryce Young,DL,Notre Dame Fighting Irish,0.9646
2024,Kedren Young,RB,Notre Dame Fighting Irish,0.9469
2024,Brauntae Johnson,S,Notre Dame Fighting Irish,0.9222
2024,Loghan Thomas,Edge,Notre Dame Fighting Irish,0.9182
2024,Micah Gilbert,WR,Notre Dame Fighting Irish,0.9140
2024,Aneyas Williams,RB,Notre Dame Fighting Irish,0.9126
2024,Anthonie Knapp,OT,Notre Dame Fighting Irish,0.9031
2024,Styles Prescod,OT,Notre Dame Fighting Irish,0.9017
2024,Logan Saldate,WR,Notre Dame Fighting Irish,0.8950
2024,Leonard Moore,CB,Notre Dame Fighting Irish,0.8940
2024,Peter Jones,OT,Notre Dame Fighting Irish,0.8924
2024,Jack Larsen,TE,Notre Dame Fighting Irish,0.8900
2024,Bodie Kahoun,LB,Notre Dame Fighting Irish,0.8892
2024,Sean Sevillano Jr.,DL,Notre Dame Fighting Irish,0.8867
2024,Taebron Bennie-Powell,S,Notre Dame Fighting Irish,0.8819
2024,Karson Hobbs,CB,Notre Dame Fighting Irish,0.8811
2024,Kennedy Urlacher,S,Notre Dame Fighting Irish,0.8808
2024,Cole Mullins,Edge,Notre Dame Fighting Irish,0.8786
2024,Teddy Rezac,LB,Notre Dame Fighting Irish,0.8769
2024,Dominic Dorwart,WR,Ohio Bobcats,0.8511
2024,Kaden Hurst,WR,Ohio Bobcats,0.8403
2024,Nick Segarra,TE,Ohio Bobcats,0.8336
2024,Duncan Brune,RB,Ohio Bobcats,0.8230
2024,Stellan Bowman,LB,Ohio Bobcats,0.8214
2024,Sam Ehret,Edge,Ohio Bobcats,0.8163
2024,AJ Miller,TE,Ohio Bobcats,0.8063
2024,Jeremiah Smith,WR,Ohio State Buckeyes,0.9997
2024,Eddrick Houston,Edge,Ohio State Buckeyes,0.9879
2024,Aaron Scott Jr.,CB,Ohio State Buckeyes,0.9835
2024,Air Noland,QB,Ohio State Buckeyes,0.9743
2024,Bryce West,CB,Ohio State Buckeyes,0.9690
2024,James Peoples,RB,Ohio State Buckeyes,0.9484
2024,Garrett Stover,S,Ohio State Buckeyes,0.9375
2024,Ian Moore,IOL,Ohio State Buckeyes,0.9291
2024,Payton Pierce,LB,Ohio State Buckeyes,0.9211
2024,Jaylen McClain,S,Ohio State Buckeyes,0.8988
2024,Deontae Armstrong,OT,Ohio State Buckeyes,0.8975
2024,Miles Lockhart,CB,Ohio State Buckeyes,0.8958
2024,Devontae Armstrong,OT,Ohio State Buckeyes,0.8925
2024,Sam Williams-Dixon,RB,Ohio State Buckeyes,0.8794
2024,Eric Mensah,Edge,Ohio State Buckeyes,0.8742
2024,David Stone,DL,Oklahoma Sooners,0.9952
2024,Zion Kearney,WR,Oklahoma Sooners,0.9548
2024,Eugene Brooks,IOL,Oklahoma Sooners,0.9523
2024,Danny Okoye,Edge,Oklahoma Sooners,0.9381
2024,Nigel Smith II,DL,Oklahoma Sooners,0.9373
2024,Davon Mitchell,TE,Oklahoma Sooners,0.9342
2024,Reggie Powers III,S,Oklahoma Sooners,0.9247
2024,Ivan Carreon,WR,Oklahoma Sooners,0.9131
2024,Jaydan Hardy,S,Oklahoma Sooners,0.9118
2024,Michael Hawkins Jr.,QB,Oklahoma Sooners,0.9073
2024,Jayden Jackson,DL,Oklahoma Sooners,0.9040
2024,James Nesta,LB,Oklahoma Sooners,0.8930
2024,Michael Boganowski,S,Oklahoma Sooners,0.8908
2024,Wyatt Gilmore,Edge,Oklahoma Sooners,0.8903
2024,Eli Bowen,CB,Oklahoma Sooners,0.8900
2024,Isaiah Autry-Dent,OT,Oklahoma Sooners,0.8836
2024,Daniel Akinkunmi,OT,Oklahoma Sooners,0.8794
2024,Xavier Robinson,RB,Oklahoma Sooners,0.8778
2024,Brendan Zurbrugg,QB,Oklahoma Sooners,0.8731
2024,Josh Aisosa,IOL,Oklahoma Sooners,0.8608
2024,Tre Griffiths,WR,Oklahoma State Cowboys,0.8869
2024,Maealiuaki Smith,QB,Oklahoma State Cowboys,0.8853
2024,Landyn Cleveland,S,Oklahoma State Cowboys,0.8811
2024,Willie Nelson,CB,Oklahoma State Cowboys,0.8719
2024,Temerrick Johnson,Edge,Oklahoma State Cowboys,0.8700
2024,David Kabongo,S,Oklahoma State Cowboys,0.8678
2024,Armstrong Nnodim,DL,Oklahoma State Cowboys,0.8614
2024,Josh Ford,TE,Oklahoma State Cowboys,0.8531
2024,Theo Bachelder,OT,Old Dominion Monarchs,NA
2024,Jerome Carter III,S,Old Dominion Monarchs,0.8083
2024,Joshua Schuetzmann,OT,Old Dominion Monarchs,0.8056
2024,Jahron Manning,S,Old Dominion Monarchs,0.7683
2024,Ny'Len Ramon Jones,LB,Old Dominion Monarchs,0.7633
2024,Kam Franklin,DL,Ole Miss Rebels,0.9602
2024,Jeffery Rush,DL,Ole Miss Rebels,0.9131
2024,Travaris Banks,CB,Ole Miss Rebels,0.9111
2024,Cedrick Beavers,CB,Ole Miss Rebels,0.9025
2024,AJ Maddox,QB,Ole Miss Rebels,0.9021
2024,Raymond Collins,LB,Ole Miss Rebels,0.8954
2024,Anthony Robinson III,ATH,Ole Miss Rebels,0.8853
2024,Cam Clark,TE,Ole Miss Rebels,0.8797
2024,Andy Jaffe,S,Ole Miss Rebels,0.8708
2024,Jude Foster,OT,Ole Miss Rebels,0.8681
2024,Dillon Hipp,TE,Ole Miss Rebels,0.8681
2024,Elijah Rushing,Edge,Oregon Ducks,0.9792
2024,Aydin Breland,DL,Oregon Ducks,0.9719
2024,Aaron Flowers,S,Oregon Ducks,0.9717
2024,Jeremiah McClellan,WR,Oregon Ducks,0.9687
2024,Dakoda Fields,CB,Oregon Ducks,0.9549
2024,Ryan Pellum,WR,Oregon Ducks,0.9368
2024,JacQawn McRoy,OT,Oregon Ducks,0.9335
2024,Jericho Johnson,DL,Oregon Ducks,0.9305
2024,Brayden Platt,LB,Oregon Ducks,0.9240
2024,Dillon Gresham,WR,Oregon Ducks,0.9226
2024,Kingston Lopa,LB,Oregon Ducks,0.9202
2024,Kamar Mothudi,LB,Oregon Ducks,0.9183
2024,Sione Laulea,CB,Oregon Ducks,0.9166
2024,Xadavien Sims,DL,Oregon Ducks,0.9141
2024,Jaxson Jones,Edge,Oregon Ducks,0.8961
2024,Tionne Gray,DL,Oregon Ducks,0.8948
2024,Roger Saleapaga,WR,Oregon Ducks,0.8917
2024,Luke Moga,QB,Oregon Ducks,0.8875
2024,A.J. Pugliano,TE,Oregon Ducks,0.8858
2024,Trent Ferguson,OT,Oregon Ducks,0.8686
2024,Jack Ressler,WR,Oregon Ducks,0.8558
2024,Aiden Sullivan,LB,Oregon State Beavers,NA
2024,Gyriece Goodman,LB,Oregon State Beavers,NA
2024,Jaheim Patterson,S,Oregon State Beavers,NA
2024,Jordan Anderson,WR,Oregon State Beavers,0.9125
2024,Exodus Ayers,CB,Oregon State Beavers,0.8725
2024,Amarion York,S,Oregon State Beavers,0.8494
2024,Cooper Cousins,IOL,Penn State Nittany Lions,0.9731
2024,Luke Reynolds,TE,Penn State Nittany Lions,0.9659
2024,Quinton Martin Jr.,RB,Penn State Nittany Lions,0.9550
2024,Ethan Grunkemeyer,QB,Penn State Nittany Lions,0.9505
2024,Liam Andrews,OT,Penn State Nittany Lions,0.9435
2024,Jon Mitchell,CB,Penn State Nittany Lions,0.9419
2024,Garrett Sexton,OT,Penn State Nittany Lions,0.9192
2024,Josiah Brown,WR,Penn State Nittany Lions,0.8998
2024,Vaboue Toure,S,Penn State Nittany Lions,0.8986
2024,Jaylen Harvey,Edge,Penn State Nittany Lions,0.8950
2024,Kari Jackson,LB,Penn State Nittany Lions,0.8848
2024,Eagan Boyer,OT,Penn State Nittany Lions,0.8836
2024,T.A. Cunningham,DL,Penn State Nittany Lions,0.8828
2024,Antoine Belgrave-Shorter,CB,Penn State Nittany Lions,0.8769
2024,Xavier Gilliam,Edge,Penn State Nittany Lions,0.8758
2024,De'Andre Cook,DL,Penn State Nittany Lions,0.8700
2024,Alex Jordan,Edge,Pennsylvania Quakers,NA
2024,Francis Brewu,DL,Pittsburgh Panthers,0.8900
2024,Sincere Edwards,DL,Pittsburgh Panthers,0.8842
2024,Jeremiah Marcelin,Edge,Pittsburgh Panthers,0.8786
2024,Moritz Schmoranzer,IOL,Pittsburgh Panthers,0.8714
2024,Juelz Goff,RB,Pittsburgh Panthers,0.8714
2024,Cameron Monteiro,WR,Pittsburgh Panthers,0.8706
2024,Julian Dugger,QB,Pittsburgh Panthers,0.8706
2024,Zach Crothers,Edge,Pittsburgh Panthers,0.8597
2024,Nigel Maynard,CB,Pittsburgh Panthers,0.8589
2024,Seth Lyon,TE,Portland State Vikings,NA
2024,Pule Leatigaga,IOL,Portland State Vikings,NA
2024,Jah-Jah Abdullah,ATH,Portland State Vikings,NA
2024,Andre Miller,CB,Portland State Vikings,NA
2024,Sonny Aina,DL,Portland State Vikings,NA
2024,Shaun Torgeson,OT,Portland State Vikings,NA
2024,Diontaye Moorman,WR,Portland State Vikings,NA
2024,Benjamin Stevens,WR,Portland State Vikings,NA
2024,DaMari Washington,CB,Portland State Vikings,NA
2024,Theo Thompson,ATH,Portland State Vikings,NA
2024,Tyrese Smith,QB,Portland State Vikings,NA
2024,Daulton Beard,WR,Portland State Vikings,NA
2024,Mylan Sockwell,IOL,Portland State Vikings,NA
2024,Tony Johnson,P,Portland State Vikings,NA
2024,Micah Avery,RB,Portland State Vikings,NA
2024,Cru Newman,QB,Portland State Vikings,NA
2024,Bryson Ross,CB,Portland State Vikings,NA
2024,Elyjah Gordon,S,Portland State Vikings,NA
2024,Brandon Bryant,LB,Portland State Vikings,NA
2024,Kenen Elder,WR,Portland State Vikings,NA
2024,Kiwan Sims,ATH,Portland State Vikings,0.8500
2024,TJ Ford,DL,Portland State Vikings,0.8478
2024,Andre Skelton,RB,Portland State Vikings,0.8150
2024,Ryan Hall,RB,Prairie View A&M Panthers,NA
2024,Xyler Myles,IOL,Prairie View A&M Panthers,NA
2024,Deuce Barrington,QB,Prairie View A&M Panthers,NA
2024,Casey Etienne Jr.,S,Princeton Tigers,0.8672
2024,Marcos Davila,QB,Purdue Boilermakers,0.8958
2024,Tayvion Galloway,TE,Purdue Boilermakers,0.8942
2024,D'Mon Marable,S,Purdue Boilermakers,0.8789
2024,Tra'Mar Harris,ATH,Purdue Boilermakers,0.8786
2024,Jaheim Merriweather,ATH,Purdue Boilermakers,0.8747
2024,Smiley Bradford,S,Purdue Boilermakers,0.8744
2024,Jaden Ball,IOL,Purdue Boilermakers,0.8673
2024,Demeco Kennedy,ATH,Purdue Boilermakers,0.8658
2024,Jesse Watson,WR,Purdue Boilermakers,0.8597
2024,Jaekwon Bouldin,OT,Purdue Boilermakers,0.8544
2024,DJ Allen,Edge,Purdue Boilermakers,0.8522
2024,Rod Green,IOL,Purdue Boilermakers,0.8483
2024,John Randle Jr.,IOL,Purdue Boilermakers,0.8483
2024,Damon Mcmillian,IOL,Rhode Island Rams,NA
2024,Ja'maree Thomas,S,Rhode Island Rams,NA
2024,Terrell Spruill,DL,Rhode Island Rams,0.8478
2024,Blaise Tita,LB,Rice Owls,NA
2024,Amir Haskett,ATH,Richmond Spiders,NA
2024,Cam Boone,CB,Robert Morris Colonials,NA
2024,Korey Duff Jr.,TE,Rutgers Scarlet Knights,0.9073
2024,Antonio White,WR,Rutgers Scarlet Knights,0.8993
2024,AJ Surace,QB,Rutgers Scarlet Knights,0.8949
2024,Kaj Sanders,ATH,Rutgers Scarlet Knights,0.8933
2024,Gabriel Winowich,ATH,Rutgers Scarlet Knights,0.8877
2024,Kevin Levy,ATH,Rutgers Scarlet Knights,0.8835
2024,Aaris Bethea,DL,Rutgers Scarlet Knights,0.8689
2024,Dahkari Gilley,S,Rutgers Scarlet Knights,0.8678
2024,Matthew Ogunniyi,WR,Rutgers Scarlet Knights,0.8675
2024,Isaiah Crumpler,WR,Rutgers Scarlet Knights,0.8642
2024,Montele Johnson,LB,Rutgers Scarlet Knights,0.8622
2024,Ben Black,WR,Rutgers Scarlet Knights,0.8608
2024,Edd Guerrier,RB,Rutgers Scarlet Knights,0.8572
2024,Sam Pilof,LB,Rutgers Scarlet Knights,0.8558
2024,Raynor Andrews,OT,Rutgers Scarlet Knights,0.8547
2024,Monte Keener,TE,Rutgers Scarlet Knights,0.8525
2024,Carter Kadow,OT,Rutgers Scarlet Knights,0.8486
2024,Derrick McFall,RB,SMU Mustangs,0.8919
2024,Brandon Booker,LB,SMU Mustangs,0.8706
2024,Tyler Aronson,QB,SMU Mustangs,0.8658
2024,Zach Smith,LB,SMU Mustangs,0.8517
2024,Tommy Poe,WR,Sacramento State Hornets,NA
2024,Adam Taylor,ATH,Sacramento State Hornets,NA
2024,Luke Baker,QB,Sacramento State Hornets,NA
2024,Phoenix Rose,CB,Sacramento State Hornets,0.8478
2024,Jaythn Long,WR,Sacramento State Hornets,0.8478
2024,James Tivao,LB,Sacramento State Hornets,0.8411
2024,Jayland McGlothen,DL,Sacramento State Hornets,0.8237
2024,Kai Hamilton,WR,Sacramento State Hornets,0.7994
2024,Tareq Council,CB,Sacred Heart Pioneers,0.8367
2024,Corey Williams,S,Saint Francis (PA) Red Flash,NA
2024,Hunter Watson,QB,Sam Houston State Bearkats,NA
2024,Michael Phoenix II,WR,Sam Houston State Bearkats,0.8242
2024,Josiah Stephens,DL,Sam Houston State Bearkats,0.8156
2024,Jalik Yancey,CB,Samford Bulldogs,NA
2024,Haden Klees,QB,Samford Bulldogs,NA
2024,Saipale Fuimaono,IOL,San Diego State Aztecs,NA
2024,Gabe Garretson,TE,San Diego State Aztecs,NA
2024,Danny O'Neil,QB,San Diego State Aztecs,0.8786
2024,Isaiah Buxton,CB,San Diego State Aztecs,0.8744
2024,Anthony McMillan,RB,San Diego State Aztecs,0.8633
2024,Tayten Beyer,CB,San Diego State Aztecs,0.8428
2024,Niguse Shelp,CB,San Diego Toreros,NA
2024,Dorian Hale,QB,San Jose State Spartans,NA
2024,Jacob Stewart,TE,San Jose State Spartans,0.8292
2024,Pau Reed,Edge,San Jose State Spartans,0.8156
2024,Soane Kolokihakaufisi,DL,San Jose State Spartans,0.8089
2024,Malakai Hoeft,S,San Jose State Spartans,0.7683
2024,Jared Hollins,QB,South Alabama Jaguars,0.8600
